,name,gender,country,country_code,discipline,discipline_code,url,Age
9104,SAVILLE Luke,Male,Australia,AUS,Tennis,TEN,../../../en/results/tennis/athlete-profile-n1483877-saville-luke.htm,30
9105,SAVINA Nina,Female,Belarus,BLR,Athletics,ATH,../../../en/results/athletics/athlete-profile-n1289617-savina-nina.htm,30
9106,SAVITA,Female,India,IND,Hockey,HOC,../../../en/results/hockey/athlete-profile-n1308714-savita.htm,33
9107,SAVKIN Alexander,Male,Uzbekistan,UZB,Modern Pentathlon,MPN,../../../en/results/modern-pentathlon/athlete-profile-n1283619-savkin-alexander.htm,36
9108,SAVOLAINEN Arvi Martin,Male,Finland,FIN,Wrestling,WRE,../../../en/results/wrestling/athlete-profile-n1294336-savolainen-arvi-martin.htm,25
9109,SAVRANBASI Nazli,Female,Turkey,TUR,Artistic Gymnastics,GAR,../../../en/results/artistic-gymnastics/athlete-profile-n1327481-savranbasi-nazli.htm,20
9110,SAVSEK Benjamin,Male,Slovenia,SLO,Canoe Slalom,CSL,../../../en/results/canoe-slalom/athlete-profile-n1429559-savsek-benjamin.htm,37
9111,SAWADOGO Faysal,Male,Burkina Faso,BUR,Taekwondo,TKW,../../../en/results/taekwondo/athlete-profile-n1283424-sawadogo-faysal.htm,27
9112,SAWANT Tejaswini,Female,India,IND,Shooting,SHO,../../../en/results/shooting/athlete-profile-n1315885-sawant-tejaswini.htm,43
9113,SAWE Mathew,Male,Kenya,KEN,Athletics,ATH,../../../en/results/athletics/athlete-profile-n1337359-sawe-mathew.htm,35
9114,SAWEKWIHAREE Ramnarong,Male,Thailand,THA,Taekwondo,TKW,../../../en/results/taekwondo/athlete-profile-n1467664-sawekwiharee-ramnarong.htm,27
9115,SAWETTABUT Suthasini,Female,Thailand,THA,Table Tennis,TTE,../../../en/results/table-tennis/athlete-profile-n1476595-sawettabut-suthasini.htm,29
9116,SAWYERS Jazmin,Female,Great Britain,GBR,Athletics,ATH,../../../en/results/athletics/athlete-profile-n1477834-sawyers-jazmin.htm,30
9117,SAYED Radwa,Female,Egypt,EGY,Karate,KTE,../../../en/results/karate/athlete-profile-n1306424-sayed-radwa.htm,27
9118,SAYIT Kayra,Female,Turkey,TUR,Judo,JUD,../../../en/results/judo/athlete-profile-n1337638-sayit-kayra.htm,36
9119,SBERTOLI Riccardo,Male,Italy,ITA,Volleyball,VVO,../../../en/results/volleyball/athlete-profile-n1343455-sbertoli-riccardo.htm,26
9120,SBIHI Mohamed,Male,Great Britain,GBR,Rowing,ROW,../../../en/results/rowing/athlete-profile-n1444710-sbihi-mohamed.htm,36
9121,SCANLAN Laetisha,Female,Australia,AUS,Shooting,SHO,../../../en/results/shooting/athlete-profile-n1349655-scanlan-laetisha.htm,34
9122,SCANLAN Tilali,Female,American Samoa,ASA,Swimming,SWM,../../../en/results/swimming/athlete-profile-n1476246-scanlan-tilali.htm,24
9123,SCANTLING Garrett,Male,United States of America,USA,Athletics,ATH,../../../en/results/athletics/athlete-profile-n1457980-scantling-garrett.htm,31
9124,SCARVELIS Stamatia,Female,Greece,GRE,Athletics,ATH,../../../en/results/athletics/athlete-profile-n1477251-scarvelis-stamatia.htm,28
9125,SCHACHMANN Maximilian,Male,Germany,GER,Cycling Road,CRD,../../../en/results/cycling-road/athlete-profile-n1330529-schachmann-maximilian.htm,30
9126,SCHAEFER Kai,Male,Germany,GER,Badminton,BDM,../../../en/results/badminton/athlete-profile-n1322383-schaefer-kai.htm,30
9127,SCHAEFER-BETZ Pauline,Female,Germany,GER,Artistic Gymnastics,GAR,../../../en/results/artistic-gymnastics/athlete-profile-n1329925-schaefer-betz-pauline.htm,27
9128,SCHAEFFER Juan Ramon,Male,Guatemala,GUA,Shooting,SHO,../../../en/results/shooting/athlete-profile-n1288891-schaeffer-juan-ramon.htm,41
9129,SCHAER Michael,Male,Switzerland,SUI,Cycling Road,CRD,../../../en/results/cycling-road/athlete-profile-n1466345-schaer-michael.htm,37
9130,SCHAFER Avi Koki,Male,Japan,JPN,Basketball,BKB,../../../en/results/basketball/athlete-profile-n1313592-schafer-avi-koki.htm,26
9131,SCHAFER Carolin,Female,Germany,GER,Athletics,ATH,../../../en/results/athletics/athlete-profile-n1347190-schafer-carolin.htm,32
9132,SCHATZL Nadine,Female,Hungary,HUN,Handball,HBL,../../../en/results/handball/athlete-profile-n1309539-schatzl-nadine.htm,30
9133,SCHAUFFELE Xander,Male,United States of America,USA,Golf,GLF,../../../en/results/golf/athlete-profile-n1326353-schauffele-xander.htm,30
9134,SCHAUNIG Maike,Female,Germany,GER,Hockey,HOC,../../../en/results/hockey/athlete-profile-n1319530-schaunig-maike.htm,28
9135,SCHEENAARD Lisa,Female,Netherlands,NED,Rowing,ROW,../../../en/results/rowing/athlete-profile-n1476577-scheenaard-lisa.htm,35
9136,SCHEFFER Fernando,Male,Brazil,BRA,Swimming,SWM,../../../en/results/swimming/athlete-profile-n1328977-scheffer-fernando.htm,26
9137,SCHEIBNER Conrad,Male,Germany,GER,Canoe Sprint,CSP,../../../en/results/canoe-sprint/athlete-profile-n1333360-scheibner-conrad.htm,28
9138,SCHEIDT Robert,Male,Brazil,BRA,Sailing,SAL,../../../en/results/sailing/athlete-profile-n1357261-scheidt-robert.htm,51
9139,SCHELL Anna Carmen,Female,Germany,GER,Wrestling,WRE,../../../en/results/wrestling/athlete-profile-n1334838-schell-anna-carmen.htm,30
9140,SCHENKEL Eli,Male,Canada,CAN,Fencing,FEN,../../../en/results/fencing/athlete-profile-n1433217-schenkel-eli.htm,31
9141,SCHIERSCHER Marluce,Female,Liechtenstein,LIE,Artistic Swimming,SWA,../../../en/results/artistic-swimming/athlete-profile-n1287245-schierscher-marluce.htm,25
9142,SCHILB Blake,Male,Czech Republic,CZE,Basketball,BKB,../../../en/results/basketball/athlete-profile-n1432566-schilb-blake.htm,40
9143,SCHILDER Jessica,Female,Netherlands,NED,Athletics,ATH,../../../en/results/athletics/athlete-profile-n1476244-schilder-jessica.htm,25
9144,SCHILLER Marcel,Male,Germany,GER,Handball,HBL,../../../en/results/handball/athlete-profile-n1345496-schiller-marcel.htm,32
9145,SCHIPPERS Dafne,Female,Netherlands,NED,Athletics,ATH,../../../en/results/athletics/athlete-profile-n1476245-schippers-dafne.htm,31
9146,SCHIR Thery,Male,Switzerland,SUI,Cycling Track,CTR,../../../en/results/cycling-track/athlete-profile-n1466350-schir-thery.htm,31
9147,SCHIVO Arianna,Female,Italy,ITA,Equestrian,EQU,../../../en/results/equestrian/athlete-profile-n1450030-schivo-arianna.htm,37
9148,SCHLEGEL Marvin,Male,Germany,GER,Athletics,ATH,../../../en/results/athletics/athlete-profile-n1347193-schlegel-marvin.htm,26
9149,SCHLEGEL Michal,Male,Czech Republic,CZE,Cycling Road,CRD,../../../en/results/cycling-road/athlete-profile-n1463995-schlegel-michal.htm,29
9151,SCHLOESSER Gabriela,Female,Netherlands,NED,Archery,ARC,../../../en/results/archery/athlete-profile-n1458456-schloesser-gabriela.htm,30
9152,SCHLOTTERBECK Keven,Male,Germany,GER,Football,FBL,../../../en/results/football/athlete-profile-n1386739-schlotterbeck-keven.htm,27
9153,SCHLUMPF Fabienne,Female,Switzerland,SUI,Athletics,ATH,../../../en/results/athletics/athlete-profile-n1466352-schlumpf-fabienne.htm,33
9154,SCHMID Mauro,Male,Switzerland,SUI,Cycling Track,CTR,../../../en/results/cycling-track/athlete-profile-n1466353-schmid-mauro.htm,24
9155,SCHMIDT Alica,Female,Germany,GER,Athletics,ATH,../../../en/results/athletics/athlete-profile-n1347291-schmidt-alica.htm,25
9156,SCHMIDT Dylan,Male,New Zealand,NZL,Trampoline Gymnastics,GTR,../../../en/results/trampoline-gymnastics/athlete-profile-n1470802-schmidt-dylan.htm,27
9157,SCHMIDT GUTIERREZ Paloma Isabel,Female,Peru,PER,Sailing,SAL,../../../en/results/sailing/athlete-profile-n1314889-schmidt-gutierrez-paloma-isabel.htm,37
9158,SCHMIDT Madeline,Female,Canada,CAN,Canoe Sprint,CSP,../../../en/results/canoe-sprint/athlete-profile-n1433173-schmidt-madeline.htm,29
9159,SCHMIDT Richard,Male,Germany,GER,Rowing,ROW,../../../en/results/rowing/athlete-profile-n1331601-schmidt-richard.htm,37
9160,SCHMIDT Sophie,Female,Canada,CAN,Football,FBL,../../../en/results/football/athlete-profile-n1469431-schmidt-sophie.htm,35
9161,SCHMITT Allison,Female,United States of America,USA,Swimming,SWM,../../../en/results/swimming/athlete-profile-n1302228-schmitt-allison.htm,33
9162,SCHNEIDER Dorothee,Female,Germany,GER,Equestrian,EQU,../../../en/results/equestrian/athlete-profile-n1346443-schneider-dorothee.htm,55
9163,SCHNEIDER Jakob,Male,Germany,GER,Rowing,ROW,../../../en/results/rowing/athlete-profile-n1331602-schneider-jakob.htm,30
9164,SCHNEIDER Rachel,Female,United States of America,USA,Athletics,ATH,../../../en/results/athletics/athlete-profile-n1458823-schneider-rachel.htm,32
9165,SCHNEITER Sebastien,Male,Switzerland,SUI,Sailing,SAL,../../../en/results/sailing/athlete-profile-n1466356-schneiter-sebastien.htm,28
9166,SCHNELL Delaney,Female,United States of America,USA,Diving,DIV,../../../en/results/diving/athlete-profile-n1331890-schnell-delaney.htm,25
9167,SCHOEMAN Henri,Male,South Africa,RSA,Triathlon,TRI,../../../en/results/triathlon/athlete-profile-n1297389-schoeman-henri.htm,32
9168,SCHOENMAKER Tatjana,Female,South Africa,RSA,Swimming,SWM,../../../en/results/swimming/athlete-profile-n1323390-schoenmaker-tatjana.htm,26
9169,SCHOLFIELD Oliver William,Male,Canada,CAN,Hockey,HOC,../../../en/results/hockey/athlete-profile-n1433900-scholfield-oliver-william.htm,30
9170,SCHOMBURG Jonas,Male,Germany,GER,Triathlon,TRI,../../../en/results/triathlon/athlete-profile-n1310873-schomburg-jonas.htm,30
9171,SCHONEBORN Deborah,Female,Germany,GER,Athletics,ATH,../../../en/results/athletics/athlete-profile-n1347310-schoneborn-deborah.htm,30
9172,SCHOOLING Joseph,Male,Singapore,SGP,Swimming,SWM,../../../en/results/swimming/athlete-profile-n1288609-schooling-joseph.htm,28
9173,SCHOON Raisa,Female,Netherlands,NED,Beach Volleyball,VBV,../../../en/results/beach-volleyball/athlete-profile-n1466996-schoon-raisa.htm,22
9174,SCHOONBEE Kyle,Male,South Africa,RSA,Rowing,ROW,../../../en/results/rowing/athlete-profile-n1305009-schoonbee-kyle.htm,28
9175,SCHOPF Jacob,Male,Germany,GER,Canoe Sprint,CSP,../../../en/results/canoe-sprint/athlete-profile-n1333374-schopf-jacob.htm,24
9176,SCHOU Andreas,Male,Denmark,DEN,Equestrian,EQU,../../../en/results/equestrian/athlete-profile-n1390785-schou-andreas.htm,37
9177,SCHOUGH Olivia,Female,Sweden,SWE,Football,FBL,../../../en/results/football/athlete-profile-n1449712-schough-olivia.htm,33
9178,SCHOU-NIELSEN Frederik,Male,Denmark,DEN,Athletics,ATH,../../../en/results/athletics/athlete-profile-n1700156-schou-nielsen-frederik.htm,28
9179,SCHOUTEN Tes,Female,Netherlands,NED,Swimming,SWM,../../../en/results/swimming/athlete-profile-n1467442-schouten-tes.htm,23
9180,SCHREUDERS Mikel,Male,Aruba,ARU,Swimming,SWM,../../../en/results/swimming/athlete-profile-n1408487-schreuders-mikel.htm,25
9181,SCHRODER Anne Katarina,Female,Germany,GER,Hockey,HOC,../../../en/results/hockey/athlete-profile-n1319531-schroder-anne-katarina.htm,29
9182,SCHROEDER Joe,Male,United States of America,USA,Rugby Sevens,RUG,../../../en/results/rugby-sevens/athlete-profile-n1317847-schroeder-joe.htm,30
9183,SCHROEDER Lindi,Female,United States of America,USA,Artistic Swimming,SWA,../../../en/results/artistic-swimming/athlete-profile-n1302310-schroeder-lindi.htm,22
9184,SCHUBERT Jakob,Male,Austria,AUT,Sport Climbing,CLB,../../../en/results/sport-climbing/athlete-profile-n1334490-schubert-jakob.htm,33
9185,SCHUERCH Joel,Male,Switzerland,SUI,Rowing,ROW,../../../en/results/rowing/athlete-profile-n1466358-schuerch-joel.htm,29
9186,SCHUERMANS Jens,Male,Belgium,BEL,Cycling Mountain Bike,MTB,../../../en/results/cycling-mountain-bike/athlete-profile-n1413167-schuermans-jens.htm,31
9187,SCHULTE Marvin,Male,Germany,GER,Athletics,ATH,../../../en/results/athletics/athlete-profile-n1347200-schulte-marvin.htm,25
9188,SCHULTZ Samantha,Female,United States of America,USA,Modern Pentathlon,MPN,../../../en/results/modern-pentathlon/athlete-profile-n1320197-schultz-samantha.htm,32
9189,SCHULTZE Daniela,Female,Germany,GER,Rowing,ROW,../../../en/results/rowing/athlete-profile-n1331604-schultze-daniela.htm,33
9190,SCHULZ German,Male,Argentina,ARG,Rugby Sevens,RUG,../../../en/results/rugby-sevens/athlete-profile-n1362769-schulz-german.htm,30
9191,SCHULZE Karl,Male,Germany,GER,Rowing,ROW,../../../en/results/rowing/athlete-profile-n1331556-schulze-karl.htm,36
9192,SCHUMACH Christian,Male,Austria,AUT,Equestrian,EQU,../../../en/results/equestrian/athlete-profile-n1337498-schumach-christian.htm,42
9193,SCHUMANN Damien,Male,Australia,AUS,Beach Volleyball,VBV,../../../en/results/beach-volleyball/athlete-profile-n1329290-schumann-damien.htm,36
9194,SCHURTER Nino,Male,Switzerland,SUI,Cycling Mountain Bike,MTB,../../../en/results/cycling-mountain-bike/athlete-profile-n1466360-schurter-nino.htm,38
9195,SCHUT-KERY Sabine,Female,United States of America,USA,Equestrian,EQU,../../../en/results/equestrian/athlete-profile-n1451517-schut-kery-sabine.htm,55
9196,SCHUTZMEIER Maria Victoria,Female,Nicaragua,NCA,Swimming,SWM,../../../en/results/swimming/athlete-profile-n1391796-schutzmeier-maria-victoria.htm,24
9197,SCHUURMAN Glenn,Male,Netherlands,NED,Hockey,HOC,../../../en/results/hockey/athlete-profile-n1467287-schuurman-glenn.htm,33
9198,SCHUURS Demi,Female,Netherlands,NED,Tennis,TEN,../../../en/results/tennis/athlete-profile-n1466111-schuurs-demi.htm,30
9199,SCHWAB Corinna,Female,Germany,GER,Athletics,ATH,../../../en/results/athletics/athlete-profile-n1347208-schwab-corinna.htm,25
9200,SCHWAB Matthias,Male,Austria,AUT,Golf,GLF,../../../en/results/golf/athlete-profile-n1333767-schwab-matthias.htm,29
9201,SCHWANDKE Tristan,Male,Germany,GER,Athletics,ATH,../../../en/results/athletics/athlete-profile-n1347351-schwandke-tristan.htm,32
9202,SCHWANITZ Christina,Female,Germany,GER,Athletics,ATH,../../../en/results/athletics/athlete-profile-n1347209-schwanitz-christina.htm,38
9203,SCHWARTZMAN Diego,Male,Argentina,ARG,Tennis,TEN,../../../en/results/tennis/athlete-profile-n1362806-schwartzman-diego.htm,31
9205,SCHWARZ Charline,Female,Germany,GER,Archery,ARC,../../../en/results/archery/athlete-profile-n1395737-schwarz-charline.htm,23
9206,SCHWARZ Viktoria,Female,Austria,AUT,Canoe Sprint,CSP,../../../en/results/canoe-sprint/athlete-profile-n1330771-schwarz-viktoria.htm,38
9207,SCHWEINER David,Male,Czech Republic,CZE,Beach Volleyball,VBV,../../../en/results/beach-volleyball/athlete-profile-n1413528-schweiner-david.htm,30
9208,SCHWEIZER Karissa,Female,United States of America,USA,Athletics,ATH,../../../en/results/athletics/athlete-profile-n1458388-schweizer-karissa.htm,28
9209,SCHWEIZER Lisa Marie,Female,Germany,GER,Weightlifting,WLF,../../../en/results/weightlifting/athlete-profile-n1312909-schweizer-lisa-marie.htm,28
9210,SCHWENDINGER Raphael,Male,Liechtenstein,LIE,Judo,JUD,../../../en/results/judo/athlete-profile-n1285209-schwendinger-raphael.htm,26
9211,SCHWINGENSCHLOGL Fabian,Male,Germany,GER,Swimming,SWM,../../../en/results/swimming/athlete-profile-n1350567-schwingenschlogl-fabian.htm,32
9212,SCICLUNA Carla,Female,Malta,MLT,Athletics,ATH,../../../en/results/athletics/athlete-profile-n1391153-scicluna-carla.htm,23
9213,SCLABAS Delia,Female,Switzerland,SUI,Athletics,ATH,../../../en/results/athletics/athlete-profile-n1466363-sclabas-delia.htm,23
9214,SCLATER Ryan Joseph,Male,Canada,CAN,Volleyball,VVO,../../../en/results/volleyball/athlete-profile-n1433396-sclater-ryan-joseph.htm,30
9215,SCOCCIMARRO Giovanna,Female,Germany,GER,Judo,JUD,../../../en/results/judo/athlete-profile-n1326853-scoccimarro-giovanna.htm,26
9216,SCOLA Luis,Male,Argentina,ARG,Basketball,BKB,../../../en/results/basketball/athlete-profile-n1344205-scola-luis.htm,44
9217,SCOTCH Leungo,Male,Botswana,BOT,Athletics,ATH,../../../en/results/athletics/athlete-profile-n1352871-scotch-leungo.htm,28
9218,SCOTT Desiree,Female,Canada,CAN,Football,FBL,../../../en/results/football/athlete-profile-n1469432-scott-desiree.htm,36
9219,SCOTT Dominique,Female,South Africa,RSA,Athletics,ATH,../../../en/results/athletics/athlete-profile-n1301641-scott-dominique.htm,31
9220,SCOTT Donald,Male,United States of America,USA,Athletics,ATH,../../../en/results/athletics/athlete-profile-n1469589-scott-donald.htm,32
9221,SCOTT Duncan,Male,Great Britain,GBR,Swimming,SWM,../../../en/results/swimming/athlete-profile-n1444193-scott-duncan.htm,27
9222,SCOTT Giles,Male,Great Britain,GBR,Sailing,SAL,../../../en/results/sailing/athlete-profile-n1468370-scott-giles.htm,36
9223,SCOTT Hannah,Female,Great Britain,GBR,Rowing,ROW,../../../en/results/rowing/athlete-profile-n1444711-scott-hannah.htm,24
9225,SCOTT Marc,Male,Great Britain,GBR,Athletics,ATH,../../../en/results/athletics/athlete-profile-n1477835-scott-marc.htm,30
9226,SCOTT Thomas,Male,United States of America,USA,Karate,KTE,../../../en/results/karate/athlete-profile-n1320204-scott-thomas.htm,34
9227,SCOTTI Edoardo,Male,Italy,ITA,Athletics,ATH,../../../en/results/athletics/athlete-profile-n1299101-scotti-edoardo.htm,24
9228,SCOTT-LEGENDRE Victoria,Female,South Africa,RSA,Equestrian,EQU,../../../en/results/equestrian/athlete-profile-n1311748-scott-legendre-victoria.htm,35
9229,SCULLION Stephen,Male,Ireland,IRL,Athletics,ATH,../../../en/results/athletics/athlete-profile-n1284932-scullion-stephen.htm,35
9230,SCVORTOV Victor,Male,United Arab Emirates,UAE,Judo,JUD,../../../en/results/judo/athlete-profile-n1288487-scvortov-victor.htm,36
9231,SEARLE Jamie,Male,New Zealand,NZL,Football,FBL,../../../en/results/football/athlete-profile-n1475743-searle-jamie.htm,23
9232,SEAWARD Kevin,Male,Ireland,IRL,Athletics,ATH,../../../en/results/athletics/athlete-profile-n1281520-seaward-kevin.htm,40
9233,SEBASTIAN Julia,Female,Argentina,ARG,Swimming,SWM,../../../en/results/swimming/athlete-profile-n1332494-sebastian-julia.htm,30
9235,SEBESTYEN Dalma,Female,Hungary,HUN,Swimming,SWM,../../../en/results/swimming/athlete-profile-n1366027-sebestyen-dalma.htm,27
9236,SEBIC Milenko,Male,Serbia,SRB,Shooting,SHO,../../../en/results/shooting/athlete-profile-n1344935-sebic-milenko.htm,39
9237,SECCAFIEN Andrea,Female,Canada,CAN,Athletics,ATH,../../../en/results/athletics/athlete-profile-n1432642-seccafien-andrea.htm,33
9238,SECHSER Michelle,Female,United States of America,USA,Rowing,ROW,../../../en/results/rowing/athlete-profile-n1348264-sechser-michelle.htm,37
9239,SEDAGHAT Mahyar,Male,Islamic Republic of Iran,IRI,Shooting,SHO,../../../en/results/shooting/athlete-profile-n1284529-sedaghat-mahyar.htm,28
9240,SEDDON Zak,Male,Great Britain,GBR,Athletics,ATH,../../../en/results/athletics/athlete-profile-n1477836-seddon-zak.htm,29
9241,SEDIQI Abdullah,Male,EOR,EOR,Taekwondo,TKW,../../../en/results/taekwondo/athlete-profile-n1485587-sediqi-abdullah.htm,27
9242,SEDNEY Naomi,Female,Netherlands,NED,Athletics,ATH,../../../en/results/athletics/athlete-profile-n1476248-sedney-naomi.htm,29
9243,SEDNEY Zoe,Female,Netherlands,NED,Athletics,ATH,../../../en/results/athletics/athlete-profile-n1476249-sedney-zoe.htm,22
9244,SEDOYKINA Anna,Female,ROC,ROC,Handball,HBL,../../../en/results/handball/athlete-profile-n1407729-sedoykina-anna.htm,39
9245,SEEBOHM Emily,Female,Australia,AUS,Swimming,SWM,../../../en/results/swimming/athlete-profile-n1482881-seebohm-emily.htm,31
9246,SEELIGER Bjoern,Male,Sweden,SWE,Swimming,SWM,../../../en/results/swimming/athlete-profile-n1383938-seeliger-bjoern.htm,24
9247,SEEMA Seema,Female,India,IND,Wrestling,WRE,../../../en/results/wrestling/athlete-profile-n1449300-seema-seema.htm,31
9248,SEEMANOVA Barbora,Female,Czech Republic,CZE,Swimming,SWM,../../../en/results/swimming/athlete-profile-n1401857-seemanova-barbora.htm,24
9249,SEERANE Celia Beatrice,Female,South Africa,RSA,Hockey,HOC,../../../en/results/hockey/athlete-profile-n1318421-seerane-celia-beatrice.htm,33
9250,SEESONDEE Sudaporn,Female,Thailand,THA,Boxing,BOX,../../../en/results/boxing/athlete-profile-n1457484-seesondee-sudaporn.htm,32
9251,SEFER Antonio,Male,Romania,ROU,Football,FBL,../../../en/results/football/athlete-profile-n1898283-sefer-antonio.htm,24
9252,SEFL Jan,Male,Czech Republic,CZE,Swimming,SWM,../../../en/results/swimming/athlete-profile-n1401866-sefl-jan.htm,34
9253,SEGAWA Kazumasa,Male,Japan,JPN,Sailing,SAL,../../../en/results/sailing/athlete-profile-n1315594-segawa-kazumasa.htm,34
9254,SEGAWA Maho,Female,Japan,JPN,Hockey,HOC,../../../en/results/hockey/athlete-profile-n1316937-segawa-maho.htm,27
9255,SEGEL Janja,Female,Slovenia,SLO,Swimming,SWM,../../../en/results/swimming/athlete-profile-n1429560-segel-janja.htm,22
9256,SEGER Caroline,Female,Sweden,SWE,Football,FBL,../../../en/results/football/athlete-profile-n1449660-seger-caroline.htm,39
